title,company,location,salary_min,salary_max,avg_salary,description,created,category,skill_count
Data Analyst,Vector Labs Tech,india,1200000.0,2100000.0,1650000.0,"Responsibilities: Data Collection and Preparation: Gather data from various sources, including databases, spreadsheets, and APIs. Clean, validate, and transform data to ensure accuracy and consistency. Develop and maintain data pipelines for efficient data processing. Data Analysis and Interpretation: Analyze large datasets to identify trends, patterns, and correlations. Perform statistical analysis and hypothesis testing to validate findings. Develop and implement data models and algorithms to…",2025-03-26T06:46:55Z,IT Jobs,0
Data Analyst,Intercept Pharmaceuticals,"bangalore, karnataka",500000.0,1000000.0,750000.0,"About Intercept Pharmaceuticals Intercept Pharmaceuticals, Inc. is an American biopharmaceutical company incorporated in 2002, focusing on the development of novel synthetic bile acid analogs to treat chronic liver diseases, such as primary biliary cirrhosis (PBC) now called primary biliary cholangitis, non-alcoholic fatty liver disease (or non-alcoholic steatohepatitis , NASH), cirrhosis , portal hypertension , primary sclerosing cholangitis and also the intestinal disorder, bile acid diarrhea…",2024-07-31T03:18:00Z,Scientific & QA Jobs,0
Data Analyst,Indium Software,"bangalore, karnataka",100000.0,1500000.0,800000.0,"2 years of Analytics with predominant experience in SQL, SAS, Statistics, R , Python, Visualization Experienced in writing complex SQL select queries ( window functions & CTE’s) with advanced SQL experience Should be an individual contributor for initial few months based on project movement team will be aligned Strong in querying logic and data interpretation Solid communication and articulation skills Able to handle stakeholders independently with less interventions of reporting manager Develo…",2022-11-11T06:35:47Z,IT Jobs,5
Data Analyst,Millions Advisory,"pune, maharashtra",500000.0,1700000.0,1100000.0,"Must have 5-8 years of experience in handling data Must have the ability to interpret large amounts of data and to multi-task Must have strong knowledge of and experience with programming (Python), Linux/Bash scripting, databases(SQL, etc) Must have strong analytical and critical thinking to resolve business problems using data and tech Must have domain familiarity and interest of – Cloud technologies (GCP/Azure Microsoft/ AWS Amazon), open-source technologies, Enterprise technologies Must have…",2024-12-25T11:57:34Z,IT Jobs,5
Data Analyst,Jobdost,"delhi, india",100000.0,600000.0,350000.0,"What you will do: Understand the process of CaaStle business teams, KPIs, and pain points Build scalable data products, self-service tools, data cubes to analyze and present data associated with acquisition, retention, product performance, operations, client services, etc. Closely partner with data engineering, product, and business teams and participate in requirements capture, research design, data collection, dashboard generation, and translation of results into actionable insights that can …",2023-10-02T13:22:26Z,"Energy, Oil & Gas Jobs",0
Data analyst,Cadila Zydus healthcare pvt ltd,india,700000.0,1000000.0,850000.0,"Interpret data, analyze results using statistical techniques and provide ongoing reports Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality Acquire data from primary or secondary data sources and maintain databases/data systems Identify, analyze, and interpret trends or patterns in complex data sets Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and…",2024-01-28T15:26:17Z,IT Jobs,0
Data Analyst,Azent Overseas,"mumbai, maharashtra",0.0,700000.0,350000.0,"Data auditing, validating and monitoring all data for accuracy. Create daily, weekly, monthly and quarterly MIS report. Coordinating & collecting the data Updated the data in CRM Skills:- Microsoft Excel",2021-08-21T21:23:03Z,Accounting & Finance Jobs,1
Data Analyst,Impact Guru,"mumbai, maharashtra",300000.0,900000.0,600000.0,"Experience - 2 years to 5 years. Location - Andheri (Mumbai) Job Responsibilities: Excellent problem solving and analytical skills - ability to develop hypotheses, understand and interpret data within the context of the product / business - solve problems and distill data into actionable recommendations.  Strong communication skills with the ability to confidently work with cross- functional teams across the globe and to present information to all levels of the organization.  Intellectual and…",2021-07-28T21:11:50Z,IT Jobs,2
Data Analyst,Ayoconnect Technology,india,400000.0,1000000.0,700000.0,"Responsible for gathering, crunching, collecting raw data. Own all data needs in the growth team and across key cross-functional initiatives from data extraction, dashboard creation, and data analysis. Provide insights and recommended actions as response to current situation, trend, as well as preventive one for better preparation. Collaborate with data engineering and cross-functional stakeholders to define data requirements, create dashboard, to drive business decisions and optimize business …",2021-12-30T04:23:05Z,IT Jobs,0
Data Analyst,Srijan Technologies,india,0.0,1200000.0,600000.0,"Role Description: You will be part of the data delivery team and will have the opportunity to develop a deep understanding of the domain/function. You will design and drive the work plan for the optimization/automation and standardization of the processes incorporating best practices to achieve efficiency gains. You will run data engineering pipelines, link raw client data with data model, conduct data assessment, perform data quality checks, and transform data using ETL tools. You will perform…",2022-04-05T05:16:09Z,IT Jobs,1
Data Analyst,MedCords,"kota, rajasthan",0.0,250000.0,125000.0,"Required Python ,R work in handling large-scale data engineering pipelines. Excellent verbal and written communication skills. Proficient in PowerPoint or other presentation tools. Ability to work quickly and accurately on multiple projects. Skills:- R Language and Python",2021-11-11T04:22:56Z,IT Jobs,3
Data Analyst,Ingrainhub,"bangalore, karnataka",300000.0,1200000.0,750000.0,"Good knowledge of SQL , Microsoft Excel One Programming language in SAA/Python or R Skills: R Programming, Python and MS-Excel",2019-06-05T21:12:09Z,IT Jobs,4
Data Analyst,TechNex Technologies Private Limited,"pune, maharashtra",500000.0,1000000.0,750000.0,"Good Opportunity to work with an IT Company. Can Learn new things with out any experience. And many other good thing. Skills: MS Office, Typing and English Proficiency",2019-05-17T21:02:48Z,Admin Jobs,0
Data Analyst,PayU,"gurgaon, haryana",700000.0,1500000.0,1100000.0,"What you will be doing: As a part of the Global Credit Risk and Data Analytics team, this person will be responsible for carrying out analytical initiatives which will be as follows: - Dive into the data and identify patterns Development of end-to-end Credit models and credit policy for our existing credit products Leverage alternate data to develop best-in-class underwriting models Working on Big Data to develop risk analytical solutions Development of Fraud models and fraud rule engine Collab…",2019-11-27T10:00:27Z,IT Jobs,0
Data Analyst,Dotball Interactive Private Limited,"bangalore, karnataka",300000.0,600000.0,450000.0,"- Excellent skill in SQL and SQL tools - Fantasy Gamer - Excited to dive deep into data and derive insights - Decent communication and writing skills - Interested in Automated solutions - Startup and Growth Mindset - Analytical Data mining thinking - Python - Good programmer Skills: Python, Data Analytics and SQL server",2019-06-20T21:36:33Z,IT Jobs,4
Data Analyst,Grubbrr systems Pvt Ltd,"ahmedabad, gujarat",300000.0,900000.0,600000.0,"Job Responsibility: * Coordinate with CSMs to complete Pilot sales tracker, QBR Decks, End of pilot Decks *Monitor Daily Sales volume and alert CSMs of Locations with Low volume counts *Collaborate with other teammates to extract data figures, data entry (Google Sheets & Google Slides), and monitor key performance indicators (KPIs) to determine business initiatives’ success *Helping in Minor Integration Changes *Helping with Tickets and giving support when required * Basic product knowledge of …",2024-04-26T16:15:16Z,IT Jobs,1
Data Analyst,zyoin,"bangalore, karnataka",500000.0,2100000.0,1300000.0,"Location: Bangalore Work Timing: 5 Days A Week Responsibilities include: • Ensure right stakeholders gets right information at right time • Requirement gathering with stakeholders to understand their data requirement • Creating and deploying reports • Participate actively in datamarts design discussions • Work on both RDBMS as well as Big Data for designing BI Solutions • Write code (queries/procedures) in SQL / Hive / Drill that is both functional and elegant, following appropriate design patt…",2021-10-26T04:51:56Z,IT Jobs,1
Data Analyst,CIEL HR Services,"bangalore, karnataka",0.0,1500000.0,750000.0,"Analytical tool: Redpoint Research and drawing insights Excellent written, oral and presentation skill Critical thinking and problem-solving skill Applications: SQL, Redpoint Description: Create unique fleet rich database using multi step matching rules Critical thinking in identifying record survivor ship rules for identifying master record Data roll-up at different levels, by providing linkage across databases Learn issues clients are currently facing with their dataset Foresee the problems i…",2021-11-18T04:24:02Z,IT Jobs,2
Data Analyst,Talent500 by ANSR,"bangalore, karnataka",1000000.0,3000000.0,2000000.0,"Primary Duties and Responsibilities Experience with Informatica Multidomain MDM 10.4 tool suite preferred Partnering with data architects and engineers to ensure an optimal data model design and implementation for each MDM domain in accordance with industry and MDM best practices Works with data governance and business steward(s) to design, develop, and configure business rules for data validation, standardize, match, and merge Implementation of Data Quality policies, procedures and standards a…",2022-12-26T06:16:30Z,IT Jobs,0
Data Analyst,Beauto Systems Private Limited,india,100000.0,500000.0,300000.0,"Knowledge of database languages such as SQL, NoSQL, AWS services, linux or Python Knowledge in PowerBI Good to have knowledge in Kibana (visualization) and Kibana Development tools Analytical and problem-solving skills Proficiency in Microsoft Excel Data visualization (simple aggregation-based charts to complex geo-based visualizations) Accuracy and excellent attention to detail Strong written/verbal communication skills Qualifications and Experience 3 years’ experience in Data Analysis or rele…",2022-06-02T06:13:33Z,IT Jobs,6
Data Analyst,Yulu Bikes,"bangalore, karnataka",700000.0,1200000.0,950000.0,"Skill Set SQL, Python, Numpy,Pandas,Knowledge of Hive and Data warehousing concept will be a plus point. JD - Strong analytical skills with the ability to collect, organise, analyse and interpret trends or patterns in complex data sets and provide reports & visualisations. - Work with management to prioritise business KPIs and information needs Locate and define new process improvement opportunities. - Technical expertise with data models, database design and development, data mining and segmen…",2020-01-25T17:57:23Z,IT Jobs,4
Data Analyst,Humanitus Learning Science and Consultancy Pvt Limited,india,500000.0,700000.0,600000.0,"What You’ll Do Synthesize data to provide actionable insights to the leadership and the product team to influence strategy and growth. Build dashboards and tools, craft analysis, and tell stories with data to help our teams make better decisions. Track user performance data and map it to key learning metrics for deeper insights Monitor the performance of new features and recommend iterations based on your findings Partner with other stakeholders to scope features that solve user problems Owners…",2022-01-18T04:28:04Z,IT Jobs,0
Data Analyst,Rocket Kommerce,"bangalore, karnataka",500000.0,800000.0,650000.0,"Rocket Kommerce LLP: We are a Bangalore-based top-tier stealth-mode e-commerce enabling technology & solutions company powering several brands and leading e-commerce companies in India. Our product is a Cloud-based SaaS Inventory, Warehouse Management & Omni-Channel Solution. We have deep relationships with leading e-commerce companies in India and have processed over Rs 1500 crore of GMV. We are building out our product and technology platform and other services anticipating HUGE demand over n…",2019-06-05T21:12:28Z,IT Jobs,0
Data Analyst,Talent Pro,"mumbai, maharashtra",800000.0,1200000.0,1000000.0,"Must have Strong SQL skills (queries, optimization, procedures, triggers), Hands-on experience with SQL, Automated through SQL. Looking for candidates having 2 years experience who has worked on large datasets with 1cr. datasets or more. Handling the challenges and breaking. Must have Advanced Excel skills Should have 3 years of relevant experience Should have Reporting  dashboard creation experience Should have Database development & maintenance experience Must have Strong communication for cl…",2026-01-29T11:29:14Z,IT Jobs,3
Data Analyst,Pluginlive,"mumbai, maharashtra",1000000.0,2000000.0,1500000.0,"About the company DCB Bank is a new generation private sector bank with 442 branches across India.It is a scheduled commercial bank regulated by the Reserve Bank of India. DCB Bank’s business segments are Retail banking, Micro SME, SME, mid-Corporate, Agriculture, Government, Public Sector, Indian Banks, Co-operative Banks and Non-Banking Finance Companies. Job Description Department : Risk Analytics CTC: Max 18 Lacs Grade: Sr Manager/AVP Experience: Min 4 years of relevant experience We are lo…",2024-09-24T11:44:30Z,Accounting & Finance Jobs,0
Data Analyst,Stanza Living,india,600000.0,900000.0,750000.0,"Who we are: Stanza Living is India’s largest and fastest growing tech-enabled, managed accommodation company that delivers a hospitality-led living experience to migrant students and young working professionals across India. We have a full-stack business model that focuses on design, development and delivery of daily living solutions tailored to the young consumers’ lifestyle. From smartly-planned residences, host of amenities and services for hassle-free living to exclusive community engagemen…",2023-11-03T14:48:03Z,IT Jobs,0
Data Analyst,Peak Hire Solutions,"bangalore, karnataka",800000.0,1100000.0,950000.0,"Required Skills: Strong SQL Expertise, Data Reporting & Analytics, Database Development, Stakeholder & Client Communication, Independent Problem-Solving & Automation Skills Review Criteria · Must have Strong SQL skills (queries, optimization, procedures, triggers) · Must have Advanced Excel skills · Should have 3 years of relevant experience · Should have Reporting  dashboard creation experience · Should have Database development & maintenance experience · Must have Strong communication for cli…",2025-12-07T05:40:05Z,IT Jobs,3
Data Analyst,Fisdom,"bangalore, karnataka",100000.0,100000.0,100000.0,"Background Fisdom is a leading digital wealth management platform. Fisdom platform (mobile apps and web apps) provides access to consumers to a wide bouquet of financial solutions – investments, savings and protection (and many more in the pipeline). Fisdom blends cutting-edge technology with conventional financial wisdom, awesome UX and friendly customer service to make financial products simpler and more accessible to millions of Indians. We are growing and constantly looking for high perform…",2025-07-21T05:27:56Z,IT Jobs,0
Data Analyst,Lloyds Bank,india,500000.0,1000000.0,750000.0,"End Date Sunday 30 August 2026 We Support Flexible Working – Click here for more information on flexible working options Flexible Working Options Hybrid Working Job Description Summary Provides high quality inputs into the Data & AI strategy ensuring alignmnet between Business and Group Data & AI strategies. Coordinating and collaborating to create core materials digestable by the Group. Job Description Must have Skill - PowerBI, SQL, Group Data Warehouse, and ETL/reporting from Genesys Cloud Y…",2026-05-17T02:02:18Z,IT Jobs,2
Data Analyst,EXL,india,500000.0,1000000.0,750000.0,"Description Header Description Role Description This role sits within the Risk & Compliance Product Team, working closely with the Data Discovery team. The Data Discovery team builds datasets/tables, and this role is responsible for validating those outputs before they are consumed by product use cases Location Gurgaon ( 3 days in office withno exceptions ) Experience 4-8 Years Start Date Immediate Must-Have Skills Strong SQL expertise (mandatory) Experience in Banking / Financial Services doma…",2026-05-18T02:13:56Z,IT Jobs,1
Data Analyst,Tap Invest,"bangalore, karnataka",300000.0,500000.0,400000.0,"As an Analyst at Tap Invest, you’ll turn data into decisions. You’ll work with teams across Product, Ops, Marketing, and Sales to uncover insights, solve real business problems, and drive strategy. This role is for someone who is comfortable working with data independently and can support business teams with reliable analysis and reporting. Key Responsibilities ● Gather, organize, and clean data from various sources including databases, spreadsheets, and external sources to ensure accuracy and …",2026-05-01T11:45:52Z,IT Jobs,0
Data Analyst,Guidehouse,india,500000.0,1000000.0,750000.0,"Job Family : EBO Management Information System (India) Travel Required : None Clearance Required : None What You Will Do : Contribute & Manage backend PMO activities (Timesheet Management, Invoice Oversight, SubK & Roster Management, Laptop/Resource Management, Expenses, EDSP & other Compliance Requirements), including project documentation, governance, and compliance tracking Develop and maintain advanced reports and dashboards using MS Excel and Power BI to deliver actionable insights Perform…",2026-06-07T02:18:45Z,IT Jobs,2
Data Analyst,Clarivate,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Overview: Join a dynamic, fast-growing team focused on healthcare data analytics. Work with large healthcare data assets to understand, manipulate, and deliver insights. Role and Responsibilities: Apply quantitative problem-solving and qualitative research to address questions in the pharmaceutical and medical device industries. Collaborate with cross-functional teams including RWD domain experts, developers, analysts, and scientists. Serve as a key client contact, maintaining strong relationsh…",2026-06-12T06:53:55Z,IT Jobs,0
Data Analyst,Jsw Steel,"mumbai, maharashtra",500000.0,1000000.0,750000.0,"Focus on improving processes and strategies within organizations, by analyzing data, provide actionable insights to help stakeholders make informed decisions Drive growth and bring-in business efficiency Bridge the gap between business needs and technical solutions Assist organization understand preferences and behaviors, leading to improved products, services, and engagement strategies Enable innovation by providing insights that guide the development of new products, technologies, and busines…",2026-06-13T08:45:55Z,IT Jobs,0
Data Analyst,Caratlane,"pune, maharashtra",500000.0,1000000.0,750000.0,"Responsibilities: Understanding the reporting requirements and provide valuable advice Continuous optimization and automation of reporting, further development of reporting tools, active management of the reporting portfolio Creation of assigned reports in time and quality Collaboration with international teams Requirements: Must have: Expertise with PowerBI/Tableau or SAP Analytics Cloud (SAC) Expertise with Microsoft Excel, Access, Powerpoint VBA programming skills for Microsoft Excel and Acc…",2026-06-24T07:23:38Z,IT Jobs,3
Data Analyst,Techcom Solutions India Private Limited,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Strong proficiency in SQL for data querying and analysis • Hands-on experience with Python for data analysis • Solid understanding of data modeling concepts • Experience working with BigQuery, Airflow, PySpark, and Git Good to Have • Experience with Excel / Google Sheets for analysis and validation • Exposure to BI tools such as Power BI, Tableau, or Looker • Working knowledge of statistics and analytical techniques • Familiarity with advanced analytics (regression, forecasting, experimentation…",2026-06-27T07:32:41Z,IT Jobs,9
Data Analyst,Cognizant,"kolkata, west bengal",500000.0,1000000.0,750000.0,Job Summary We are seeking an experienced Lead Data Engineer with 8 to 12 years of expertise in Snowflake Machine Learning Python and SQL scripting. The role involves analyzing complex datasets deriving actionable insights and contributing to data-driven decision-making in a hybrid work model with day shifts. Responsibilities Analyze large and complex datasets to identify trends patterns and actionable insights that align with business objectives Develop and maintain scalable data pipelines usi…,2026-06-27T14:58:11Z,IT Jobs,3
Data Analyst,Tribute Technology,"hyderabad, telangana",500000.0,1000000.0,750000.0,"ABOUT TRIBUTE TECHNOLOGY: At Tribute Technology, we make end-of-life celebrations memorable, meaningful, and effortless through thoughtful and innovative technology solutions. Our mission is to help communities around the world celebrate life and pay tribute to those we love. Our comprehensive platform brings together software and technology to provide a fully integrated experience for all users, whether that is a family, a funeral home, or an online publisher. We are the market leader in the U…",2026-06-29T02:40:35Z,IT Jobs,0
Data Analyst,Tech Smcsquared Gcc,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Roles and Responsibilities Perform quantitative and qualitative data analysis using SQL and other tools to uncover patterns, trends, and actionable insights. Translate complex datasets into meaningful business insights, addressing the so-what and what-if questions to guide decision-making. Prepare clear, concise, and insightful reports, presentations, and dashboards for stakeholders. Collaborate with cross-functional teams to understand business needs and provide data-driven recommendations. Ma…",2026-07-02T07:18:36Z,IT Jobs,1
Data Analyst,UnitedHealth Group,"noida, ghaziabad",500000.0,1000000.0,750000.0,"Requisition number: 2369284 Job category: Business & Data Analytics Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make a…",2026-06-21T10:34:38Z,"PR, Advertising & Marketing Jobs",0
Data Analyst,Recro,"bangalore, karnataka",500000.0,1000000.0,750000.0,Job Description: Looking for someone with 2 years Strong experience over Python  SQL. Very proficient with the problem solving. Good Communication Skills. Skills:- Python,2023-08-29T13:12:02Z,IT Jobs,3
Data Analyst,Tribute Technology,"hussainialam, hyderabad",500000.0,1000000.0,750000.0,"ABOUT TRIBUTE TECHNOLOGY: At Tribute Technology, we make end-of-life celebrations memorable, meaningful, and effortless through thoughtful and innovative technology solutions. Our mission is to help communities around the world celebrate life and pay tribute to those we love. Our comprehensive platform brings together software and technology to provide a fully integrated experience for all users, whether that is a family, a funeral home, or an online publisher. We are the market leader in the U…",2026-06-27T07:29:56Z,IT Jobs,0
Data Analyst,Guidehouse India Pvt Ltd,"thiruvananthapuram, kerala",500000.0,1000000.0,750000.0,"Job Family : EBO Management Information System (India) Travel Required : None Clearance Required : None What You Will Do : Gather data from primary and secondary sources, ensuring the upkeep of databases and data systems. Detect, examine, and decode trends or patterns within intricate datasets. Cleanse data and scrutinize computer-generated reports and outputs to identify and rectify coding errors. Coordinate with management to align business and informational priorities. Identify opportunities…",2026-07-10T15:09:48Z,IT Jobs,0
Data Analyst,WPP Production Chennai,"chennai, tamil nadu",500000.0,1000000.0,750000.0,"About WPP Production We are WPP Production - the unified global production company that brings together all of WPP's content producers, studios and craft experts into one connected organisation. We combine world-class human craft with next generation technology to originate, design, and deliver multi-channel content systems at scale. Built for borderless collaboration and powered by deep craft expertise, we are the production engine designed for today's always on, AI driven marketing world. Abo…",2026-07-10T21:10:41Z,"PR, Advertising & Marketing Jobs",0
Data Analyst,Phenom People,"hyderabad, telangana",500000.0,1000000.0,750000.0,"Responsibilities: Use SQL to analyze, hypothesize, and solve complex business challenges while identifying and visualizing opportunities for growth. Work with Business Intelligence (BI) tools such as Looker and Superset to build dashboards and visual reports. Extract and report data using efficient database queries with a focus on cloud data platforms, pipeline automation, and scalable analytics solutions. Apply statistical modeling and prediction techniques to derive actionable insights that s…",2026-07-11T07:21:34Z,IT Jobs,2
Data Analyst,Acura Solution,"mumbai, maharashtra",500000.0,1000000.0,750000.0,"Job Description: 2-3 years of experience in Data Analysis, preferably in the aviation industry.  Proficient in data analysis tools such as SQL, Python, or SAS.  Experience with data visualization tools (Tableau, Power BI, etc.).  Strong analytical and problem-solving skills. Key Responsibilities 1 Gather, clean, and preprocess data from various sources at Agos Aviation, ensuring data accuracy, completeness, and integrity for analysis. 2 Apply statistical and analytical techniques to derive m…",2026-05-13T02:15:44Z,IT Jobs,6
Data Analyst,S&P Global,"ahmedabad, gujarat",500000.0,1000000.0,750000.0,"About The Role Grade Level (for internal use): 07 Role Scope The Data Research Associate is an individual contributor role that develops foundational proficiency in one or more workflows or datasets. The role supports end-to-end data lifecycle activities including sourcing, basic validation, enrichment, and delivery under guidance, adhering strictly to standard operating procedures (SOPs) and set guidelines, and escalating deviations for a defined dataset or workflow. The role emphasizes buildi…",2026-07-17T15:12:04Z,Accounting & Finance Jobs,0
Data Analyst,Hitachi,"chennai, tamil nadu",500000.0,1000000.0,750000.0,"Location: Chennai, Tamil Nadu, India Job ID: R0124762 Date Posted: 2026-07-16 Company Name: HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED Profession (Job Category): Data Analytics/Business Intelligence Job Schedule: Full time Remote: No Job Description: Supporting Transformers QO Management with the development and administration of the BU-QO’s Power BI reports and data management. • Extract, clean, and transform data from multiple sources and ensure accuracy and consistency. Development o…",2026-07-19T03:21:54Z,"Energy, Oil & Gas Jobs",1
Data Analyst,TMF,india,500000.0,1000000.0,750000.0,"General Information Job ID 35530 Location Bangalore, India, Belgrade, Serbia, Cape Town, South Africa, Gurgaon, India, Katowice, Poland, Mumbai, India, New Delhi, India, Noida, India, Pune, India, Sofia, Bulgaria Work Types Full Time Categories Internal Finance We never ask for payment as part of our selection process, and we always contact candidates via our corporate accounts and platforms. If you are approached for payment, this is likely to be fraudulent. Please check to see whether the rol…",2026-07-22T03:15:49Z,Accounting & Finance Jobs,0
Data Analyst,Hitachi,india,500000.0,1000000.0,750000.0,"Location: Maneja, Gujarat, India Job ID: R0123378 Date Posted: 2026-06-29 Company Name: HITACHI ENERGY TECHNOLOGY SERVICES PRIVATE LIMITED Profession (Job Category): Engineering & Science Job Schedule: Full time Remote: No Job Description: The opportunity The successful candidate will be part of an international Digital Engineering and Design team, supporting in create Business report using Power BI, SQL, SAP a t the Global Engineering Center in Vadodara, India, you’ll be part of a dynamic team…",2026-07-01T02:46:06Z,"Energy, Oil & Gas Jobs",2
Data Analyst,MM Staffing & Career Consultants,"mumbai, maharashtra",500000.0,1000000.0,750000.0,"Job Description: Key Responsibilities: -  Design, develop, and maintain daily/weekly/monthly MIS reports and dashboards using Excel and Tableau.  Automate reporting processes using advanced Excel functions (Power Query, Pivot Tables, Macros/VBA).  Create interactive Tableau dashboards to visualize KPIs and business metrics.     Collaborate with cross-functional teams to gather reporting requirements and deliver customized solutions. Ensure data accuracy, integrity, and consistency across…",2026-05-14T02:26:01Z,IT Jobs,3
Data Analyst,Not Specified,"mumbai, maharashtra",500000.0,1000000.0,750000.0,"Job description Conducting the Validation & Audit at MSO & local operators Digital Head-ends to ensure System has complying the TRAI Norms & also help to stop Revenue leakages. Technical support & activated on the trouble shooting at DTH, MSO local operator level to ensure for channels are running on the ground. Antipiracy activities TS recording on ground level and analyze",2024-05-10T07:38:59Z,IT Jobs,0
Data Analyst,Not Specified,"chennai, tamil nadu",500000.0,1000000.0,750000.0,"HiWelcome students, ladies, to allDo u have a free time? Do u want earnings? But u want to know genuine websites and jobs. I will guide u. Computer job nternational project u will get. If u want WhatsApp 2. Details r all in text file. U want to buy RS.150 only",2024-05-10T07:38:52Z,Trade & Construction Jobs,0
Data Analyst,Not Specified,"gurgaon, haryana",500000.0,1000000.0,750000.0,"Job brief We are looking for a passionate professional to turn data into information, information into insight and insight into business decisions. The responsibilities include monitoring full ETL lifecycle activities to include requirements analysis and design, developing analysis and reporting capabilities, continuously monitoring performance and quality control plans to identify improvements. The candidate should also be capable enough to handle adhoc data requirements into the required form…",2024-05-10T07:38:59Z,IT Jobs,1
Data Analyst,Not Specified,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Its primary target is to create and maintain data pipelines. Strong analytics skills are needed to understand complex data sets . Experience in running database service on Cloud would be needed to run a secure data platform. The ideal candidate must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing data models. They must have a proven ability to drive business results with their data-based insights. They must be…",2024-05-10T07:39:00Z,IT Jobs,0
Data Analyst,Not Specified,"navi mumbai, maharashtra",500000.0,1000000.0,750000.0,"Our Client have a wealth of experience in enterprise solution.They are recognized for their knowledge and experience on enterprise business systems.They are constantly finding innovative ways to blend people,process and technologies to deliver bottom-line benefits to their customers. Job Location :- Navi Mumbai Qualification :- BE/B TECH(IT/Computers) , MCA, MSE(IT/Computers) Experience :- 0 to 1 Year 1) Software programming experience. 2) Advanced with Python. 3) Strong knowledge of SQL Server…",2024-05-10T07:39:12Z,IT Jobs,2
Data Analyst,Not Specified,"hyderabad, telangana",500000.0,1000000.0,750000.0,"Data gathering/ Research Assist team leaders in gathering and verifying data through primary and secondary research methods using internal and external tools Organize, participate and document Project related interviews, focus group discussions etc. Connect with support teams (L&D, HR, Finance, Marketing teams etc.) to collate data and provide clients any required data, analyses, reports or recommendations. Verify accuracy of data and identify missing or conflicting data Share insights from fin…",2024-05-10T07:38:52Z,Trade & Construction Jobs,0
Data Analyst,Mancraft Consulting,"noida, ghaziabad",500000.0,1000000.0,750000.0,"Job Description: Primary Role Description: - The incumbent will be a part of the advanced descriptive and predictive analytics sub-function to work on analysis/reports/dashboards related to superior risk selection, risk assessment and risk management. To help data evidence-based decision-making for the business to enable better understanding and management of the health risks. The role requires a good understanding of Health Insurance domain in India and various drivers of profitability. Respon…",2026-05-13T02:09:30Z,Accounting & Finance Jobs,0
Data Analyst / Data Scientist,Weekday AI,india,500000.0,1000000.0,750000.0,"This role is for one of the Weekday's clients Salary range: Rs 300000 - Rs 1200000 (ie INR 3-12 LPA) Min Experience: 1 years Location: Remote (India) JobType: full-time We’re looking for a passionate and detail-oriented Data Analyst / Data Scientist to join our growing analytics team. This role is perfect for someone who thrives on solving complex problems using data, loves diving deep into datasets, and has a strong command of analytical tools and programming languages. As a Data Analyst / Dat…",2026-02-19T19:58:34Z,IT Jobs,0
Data Analyst/ Data Modeler,Capgemini,"hyderabad, telangana",500000.0,1000000.0,750000.0,"Job Description Capgemini is hiring for Data Analyst/ Data Modeler Location: Pan India Experience range: 13 years to 16 years We are looking for Data Analyst with 13 years of hands-on experience in collecting, analysing, and interpreting large datasets to support business decision-making. The Data Analyst plays a pivotal role in enabling data-driven decision-making by extracting insights from complex datasets. This role supports the development and deployment of AI/ML and Gen AI solutions by en…",2026-05-16T05:48:43Z,IT Jobs,0
HR Data Analyst,"Opalforce, Inc.","naduvathi, bangalore",500000.0,1000000.0,750000.0,"Job Title: HR Data Analyst Location: Bangalore High Level JD: Collect, compile, and analyze HR Data for trends with regard to recruitment practices, retention/turnover and apply this data to make recommendatios Excellent knowledge of Microsoft Office Suite, and Excel and the ability to createcharts,spreadsheets and presentations Compiling reports of data results and presenting these to senior managers. A minimum of 2 years experience in similar role. Ability to work with cross-functional teams …",2024-06-16T14:59:21Z,IT Jobs,1
Statistician/Data Analyst,Two95 International Inc.,india,500000.0,1000000.0,750000.0,"Location: Karnataka Experience: 5 Years Qualification: Bachelor’s / Master’s Degree in Statistics Job Summary: We are seeking an experienced Statistician / Data Analyst to support survey analysis, statistical modeling, and data-driven planning activities for Master Plan / Urban Development projects. The candidate should possess strong analytical skills and experience in handling large datasets, statistical tools, and reporting. Kannada language proficiency is mandatory. Key Responsibilities: Pe…",2026-05-13T12:52:17Z,IT Jobs,1
Data Analyst - Remote,YO AI Labs,"bangalore, karnataka",500000.0,1000000.0,750000.0,"Job Title: Data Analyst (Excel) Job Type: Contractor Location: Remote Job Summary: In this role, you'll apply your expertise to help train next-generation AI systems. Your work will shape how models learn, reason, and perform through high-quality, real-world input. No prior experience in AI is required — your domain knowledge is what matters. Key Responsibilities: Conduct in-depth data analysis using Microsoft Excel to extract actionable insights and support decision-making across teams. Collab…",2026-07-02T11:18:26Z,IT Jobs,1
